Country,Year,Production Mineral,Production Qty,Import Mineral Name,Import Qty,Access to electricity (% of pop),Central Govt Debt (% of GDP),Electricity from fossil (% of total),Electricity from nuclear (% of total),Electricity from renewables excl. hydro (% of total),FDI (% of GDP),FDI (US$),GDP (constant PPP),GDP (current US$),GDP growth (%),Population (Total),WGI Average,,,,
Austria,2023,Tungsten And Alloys Incl. Scrap,0,Tungsten And Alloys Incl. Scrap,53,100,78.33636731,13.75976049,0,0,0.571627955,0,5.88E+11,5.12E+11,-0.954962529,9131761,1.284584582,,,,
Azerbaijan,2019,Copper,2213,Copper,0,100,0,92.67413317,0,1.32824486,3.121830561,0,2.02E+11,48174235294,2.479808934,10024283,-0.672364006,,,,
Azerbaijan,2020,Copper,2591,Copper,0,100,22.18999946,94.527652,0,1.332094895,1.187903872,0,1.93E+11,42693000000,-4.198960792,10093121,-0.782023715,,,,
Azerbaijan,2021,Copper,2649,Copper,0,100,16.8224267,94.19801341,0,1.219564672,-3.114734473,0,2.04E+11,54825411765,5.616440269,10137750,-0.611906068,,,,
Azerbaijan,2022,Copper,2516,Copper,0,100,0,93.30211095,0,0,-5.677737106,0,2.13E+11,78807470588,4.714680379,10141756,-0.695907467,,,,
Azerbaijan,2023,Copper,2138,Copper,0,100,0,0,0,0,0.349083721,0,2.16E+11,72428470588,1.354477318,10153958,-0.67429952,,,,
Belarus,2019,Potash (K2O),7348293,Potash (K2O),0,100,33.24420394,97.41752131,0,1.638452984,1.976861708,0,2.52E+11,64410170653,1.446455477,9419758,-0.46041968,,,,
Belarus,2020,Potash (K2O),7562153,Potash (K2O),0,100,0,95.59250804,0.876828889,2.459271558,2.270102678,0,2.51E+11,61371673345,-0.672742951,9379952,-0.864911859,,,,
Belarus,2021,Potash (K2O),7750000,Potash (K2O),0,100,0,82.92635612,14.01585877,2.246902204,1.766406879,0,2.57E+11,69673747132,2.438862124,9302585,-0.907971725,,,,
Belarus,2022,Potash (K2O),3570000,Potash (K2O),0,100,0,79.26649746,17.32994924,0,2.177450119,0,2.45E+11,73775179925,-4.658395916,9228071,-1.068915715,,,,
Belarus,2023,Potash (K2O),6380000,Potash (K2O),0,100,0,0,0,0,2.748540011,0,2.55E+11,72478760370,4.126540072,9178298,-1.120622029,,,,
Belgium,2019,Cadmium (incl. Waste & Scrap),0,Cadmium (incl. Waste & Scrap),312,100,103.200888,30.02082332,46.47658711,20.48342143,-1.972529978,0,6.95E+11,5.37E+11,2.442890045,11488980,1.156931693,,,,
Belgium,2019,Cobalt & Alloys (incl Waste And Scrap),0,Cobalt & Alloys (incl Waste And Scrap),90,100,103.200888,30.02082332,46.47658711,20.48342143,-1.972529978,0,6.95E+11,5.37E+11,2.442890045,11488980,1.156931693,,,,
Belgium,2019,Indium,20,Indium,0,100,103.200888,30.02082332,46.47658711,20.48342143,-1.972529978,0,6.95E+11,5.37E+11,2.442890045,11488980,1.156931693,,,,
Belgium,2019,Selenium,200,Selenium,42,100,103.200888,30.02082332,46.47658711,20.48342143,-1.972529978,0,6.95E+11,5.37E+11,2.442890045,11488980,1.156931693,,,,
Belgium,2019,Tantalum & Scrap,0,Tantalum & Scrap,0,100,103.200888,30.02082332,46.47658711,20.48342143,-1.972529978,0,6.95E+11,5.37E+11,2.442890045,11488980,1.156931693,,,,
Belgium,2020,Cadmium (incl. Waste & Scrap),0,Cadmium (incl. Waste & Scrap),224,100,118.4424091,32.16477559,38.49309709,25.93482757,-5.742352271,0,6.62E+11,5.30E+11,-4.792983908,11538604,1.165747633,,,,
Belgium,2020,Cobalt & Alloys (incl Waste And Scrap),0,Cobalt & Alloys (incl Waste And Scrap),110,100,118.4424091,32.16477559,38.49309709,25.93482757,-5.742352271,0,6.62E+11,5.30E+11,-4.792983908,11538604,1.165747633,,,,
Belgium,2020,Indium,20,Indium,0,100,118.4424091,32.16477559,38.49309709,25.93482757,-5.742352271,0,6.62E+11,5.30E+11,-4.792983908,11538604,1.165747633,,,,
Belgium,2020,Selenium,200,Selenium,135,100,118.4424091,32.16477559,38.49309709,25.93482757,-5.742352271,0,6.62E+11,5.30E+11,-4.792983908,11538604,1.165747633,,,,
Belgium,2020,Tantalum & Scrap,0,Tantalum & Scrap,0,100,118.4424091,32.16477559,38.49309709,25.93482757,-5.742352271,0,6.62E+11,5.30E+11,-4.792983908,11538604,1.165747633,,,,
Belgium,2021,Cadmium (incl. Waste & Scrap),0,Cadmium (incl. Waste & Scrap),473,100,108.440154,24.60956552,50.09306724,22.2041507,5.905797106,0,7.03E+11,5.99E+11,6.207599813,11586195,1.182998747,,,,
Belgium,2021,Cobalt & Alloys (incl Waste And Scrap),0,Cobalt & Alloys (incl Waste And Scrap),100,100,108.440154,24.60956552,50.09306724,22.2041507,5.905797106,0,7.03E+11,5.99E+11,6.207599813,11586195,1.182998747,,,,
Belgium,2021,Indium,20,Indium,0,100,108.440154,24.60956552,50.09306724,22.2041507,5.905797106,0,7.03E+11,5.99E+11,6.207599813,11586195,1.182998747,,,,
Belgium,2021,Selenium,200,Selenium,206,100,108.440154,24.60956552,50.09306724,22.2041507,5.905797106,0,7.03E+11,5.99E+11,6.207599813,11586195,1.182998747,,,,
Belgium,2021,Tantalum & Scrap,0,Tantalum & Scrap,0,100,108.440154,24.60956552,50.09306724,22.2041507,5.905797106,0,7.03E+11,5.99E+11,6.207599813,11586195,1.182998747,,,,
Belgium,2022,Cadmium (incl. Waste & Scrap),0,Cadmium (incl. Waste & Scrap),476,100,92.45515497,25.58888518,45.73396982,0,2.000464564,0,7.33E+11,5.94E+11,4.259360737,11680210,1.200403363,,,,
Belgium,2022,Cobalt & Alloys (incl Waste And Scrap),0,Cobalt & Alloys (incl Waste And Scrap),134,100,92.45515497,25.58888518,45.73396982,0,2.000464564,0,7.33E+11,5.94E+11,4.259360737,11680210,1.200403363,,,,
Belgium,2022,Indium,19,Indium,0,100,92.45515497,25.58888518,45.73396982,0,2.000464564,0,7.33E+11,5.94E+11,4.259360737,11680210,1.200403363,,,,
Belgium,2022,Selenium,200,Selenium,83,100,92.45515497,25.58888518,45.73396982,0,2.000464564,0,7.33E+11,5.94E+11,4.259360737,11680210,1.200403363,,,,
Belgium,2022,Tantalum & Scrap,0,Tantalum & Scrap,20,100,92.45515497,25.58888518,45.73396982,0,2.000464564,0,7.33E+11,5.94E+11,4.259360737,11680210,1.200403363,,,,
Belgium,2023,Cadmium (incl. Waste & Scrap),0,Cadmium (incl. Waste & Scrap),0,100,0,23.7407367,39.93620299,0,-0.430636341,0,7.42E+11,6.45E+11,1.201691782,11787423,1.094508037,,,,
Belgium,2023,Cobalt & Alloys (incl Waste And Scrap),0,Cobalt & Alloys (incl Waste And Scrap),261,100,0,23.7407367,39.93620299,0,-0.430636341,0,7.42E+11,6.45E+11,1.201691782,11787423,1.094508037,,,,
Belgium,2023,Indium,19,Indium,0,100,0,23.7407367,39.93620299,0,-0.430636341,0,7.42E+11,6.45E+11,1.201691782,11787423,1.094508037,,,,
Belgium,2023,Selenium,200,Selenium,41,100,0,23.7407367,39.93620299,0,-0.430636341,0,7.42E+11,6.45E+11,1.201691782,11787423,1.094508037,,,,
Belgium,2023,Tantalum & Scrap,0,Tantalum & Scrap,0,100,0,23.7407367,39.93620299,0,-0.430636341,0,7.42E+11,6.45E+11,1.201691782,11787423,1.094508037,,,,
Bolivia (Plurinational State of),2019,Antimony,2747,Antimony,0,95.1,0,63.42366933,0,4.639110938,-0.529735011,0,1.17E+11,40895322851,2.21670564,11671386,-0.768179333,,,,
Bolivia (Plurinational State of),2019,Bismuth,0,Bismuth,0,95.1,0,63.42366933,0,4.639110938,-0.529735011,0,1.17E+11,40895322851,2.21670564,11671386,-0.768179333,,,,
Bolivia (Plurinational State of),2019,Copper,4478,Copper,0,95.1,0,63.42366933,0,4.639110938,-0.529735011,0,1.17E+11,40895322851,2.21670564,11671386,-0.768179333,,,,
Bolivia (Plurinational State of),2019,Lithium (Li2O),160,Lithium (Li2O),0,95.1,0,63.42366933,0,4.639110938,-0.529735011,0,1.17E+11,40895322851,2.21670564,11671386,-0.768179333,,,,
Bolivia (Plurinational State of),2019,Potash (K2O),17800,Potash (K2O),0,95.1,0,63.42366933,0,4.639110938,-0.529735011,0,1.17E+11,40895322851,2.21670564,11671386,-0.768179333,,,,
Bolivia (Plurinational State of),2019,Tantalum (Ta2O5),10,Tantalum (Ta2O5),0,95.1,0,63.42366933,0,4.639110938,-0.529735011,0,1.17E+11,40895322851,2.21670564,11671386,-0.768179333,,,,
Bolivia (Plurinational State of),2019,Tin,17147,Tin,0,95.1,0,63.42366933,0,4.639110938,-0.529735011,0,1.17E+11,40895322851,2.21670564,11671386,-0.768179333,,,,
Bolivia (Plurinational State of),2019,Tungsten (W),1064,Tungsten (W),0,95.1,0,63.42366933,0,4.639110938,-0.529735011,0,1.17E+11,40895322851,2.21670564,11671386,-0.768179333,,,,
Bolivia (Plurinational State of),2020,Antimony,2629,Antimony,0,97.2,0,64.08097815,0,6.424333534,-3.083516483,0,1.06E+11,36629843806,-8.737884358,11816299,-0.727520124,,,,
Bolivia (Plurinational State of),2020,Bismuth,55,Bismuth,0,97.2,0,64.08097815,0,6.424333534,-3.083516483,0,1.06E+11,36629843806,-8.737884358,11816299,-0.727520124,,,,
Bolivia (Plurinational State of),2020,Copper,2822,Copper,0,97.2,0,64.08097815,0,6.424333534,-3.083516483,0,1.06E+11,36629843806,-8.737884358,11816299,-0.727520124,,,,
Bolivia (Plurinational State of),2020,Lithium (Li2O),80,Lithium (Li2O),0,97.2,0,64.08097815,0,6.424333534,-3.083516483,0,1.06E+11,36629843806,-8.737884358,11816299,-0.727520124,,,,
Bolivia (Plurinational State of),2020,Potash (K2O),4400,Potash (K2O),0,97.2,0,64.08097815,0,6.424333534,-3.083516483,0,1.06E+11,36629843806,-8.737884358,11816299,-0.727520124,,,,
Bolivia (Plurinational State of),2020,Tantalum (Ta2O5),8,Tantalum (Ta2O5),0,97.2,0,64.08097815,0,6.424333534,-3.083516483,0,1.06E+11,36629843806,-8.737884358,11816299,-0.727520124,,,,
Bolivia (Plurinational State of),2020,Tin,14709,Tin,0,97.2,0,64.08097815,0,6.424333534,-3.083516483,0,1.06E+11,36629843806,-8.737884358,11816299,-0.727520124,,,,
Bolivia (Plurinational State of),2020,Tungsten (W),1347,Tungsten (W),0,97.2,0,64.08097815,0,6.424333534,-3.083516483,0,1.06E+11,36629843806,-8.737884358,11816299,-0.727520124,,,,
Bolivia (Plurinational State of),2021,Antimony,3084,Antimony,0,98.6,0,61.74280724,0,8.509789503,1.444277611,0,1.13E+11,40406111693,6.111372697,11937360,-0.731231149,,,,
Bolivia (Plurinational State of),2021,Bismuth,27,Bismuth,0,98.6,0,61.74280724,0,8.509789503,1.444277611,0,1.13E+11,40406111693,6.111372697,11937360,-0.731231149,,,,
Bolivia (Plurinational State of),2021,Copper,3310,Copper,0,98.6,0,61.74280724,0,8.509789503,1.444277611,0,1.13E+11,40406111693,6.111372697,11937360,-0.731231149,,,,
Bolivia (Plurinational State of),2021,Lithium (Li2O),410,Lithium (Li2O),0,98.6,0,61.74280724,0,8.509789503,1.444277611,0,1.13E+11,40406111693,6.111372697,11937360,-0.731231149,,,,
Bolivia (Plurinational State of),2021,Potash (K2O),32600,Potash (K2O),0,98.6,0,61.74280724,0,8.509789503,1.444277611,0,1.13E+11,40406111693,6.111372697,11937360,-0.731231149,,,,
Bolivia (Plurinational State of),2021,Tantalum (Ta2O5),1,Tantalum (Ta2O5),0,98.6,0,61.74280724,0,8.509789503,1.444277611,0,1.13E+11,40406111693,6.111372697,11937360,-0.731231149,,,,
Bolivia (Plurinational State of),2021,Tin,19628,Tin,0,98.6,0,61.74280724,0,8.509789503,1.444277611,0,1.13E+11,40406111693,6.111372697,11937360,-0.731231149,,,,
Bolivia (Plurinational State of),2021,Tungsten (W),1563,Tungsten (W),0,98.6,0,61.74280724,0,8.509789503,1.444277611,0,1.13E+11,40406111693,6.111372697,11937360,-0.731231149,,,,
Bolivia (Plurinational State of),2022,Antimony,3453,Antimony,0,99.9,0,63.40287518,0,0,0.014172287,0,1.17E+11,44008282880,3.605680426,12077154,-0.725962194,,,,
Bolivia (Plurinational State of),2022,Bismuth,3,Bismuth,0,99.9,0,63.40287518,0,0,0.014172287,0,1.17E+11,44008282880,3.605680426,12077154,-0.725962194,,,,
Bolivia (Plurinational State of),2022,Copper,3608,Copper,0,99.9,0,63.40287518,0,0,0.014172287,0,1.17E+11,44008282880,3.605680426,12077154,-0.725962194,,,,
Bolivia (Plurinational State of),2022,Lithium (Li2O),250,Lithium (Li2O),0,99.9,0,63.40287518,0,0,0.014172287,0,1.17E+11,44008282880,3.605680426,12077154,-0.725962194,,,,
Bolivia (Plurinational State of),2022,Potash (K2O),42600,Potash (K2O),0,99.9,0,63.40287518,0,0,0.014172287,0,1.17E+11,44008282880,3.605680426,12077154,-0.725962194,,,,
Bolivia (Plurinational State of),2022,Tantalum (Ta2O5),3,Tantalum (Ta2O5),0,99.9,0,63.40287518,0,0,0.014172287,0,1.17E+11,44008282880,3.605680426,12077154,-0.725962194,,,,
Bolivia (Plurinational State of),2022,Tin,17613,Tin,0,99.9,0,63.40287518,0,0,0.014172287,0,1.17E+11,44008282880,3.605680426,12077154,-0.725962194,,,,
Bolivia (Plurinational State of),2022,Tungsten (W),1358,Tungsten (W),0,99.9,0,63.40287518,0,0,0.014172287,0,1.17E+11,44008282880,3.605680426,12077154,-0.725962194,,,,
Bolivia (Plurinational State of),2023,Antimony,3884,Antimony,0,99.8,0,0,0,0,0.532051145,0,1.21E+11,45135398003,3.08196521,12244159,-0.7421023,,,,
Bolivia (Plurinational State of),2023,Bismuth,58,Bismuth,0,99.8,0,0,0,0,0.532051145,0,1.21E+11,45135398003,3.08196521,12244159,-0.7421023,,,,
Bolivia (Plurinational State of),2023,Copper,3881,Copper,0,99.8,0,0,0,0,0.532051145,0,1.21E+11,45135398003,3.08196521,12244159,-0.7421023,,,,
Bolivia (Plurinational State of),2023,Lithium (Li2O),380,Lithium (Li2O),0,99.8,0,0,0,0,0.532051145,0,1.21E+11,45135398003,3.08196521,12244159,-0.7421023,,,,
Bolivia (Plurinational State of),2023,Potash (K2O),53700,Potash (K2O),0,99.8,0,0,0,0,0.532051145,0,1.21E+11,45135398003,3.08196521,12244159,-0.7421023,,,,
Bolivia (Plurinational State of),2023,Tantalum (Ta2O5),1,Tantalum (Ta2O5),0,99.8,0,0,0,0,0.532051145,0,1.21E+11,45135398003,3.08196521,12244159,-0.7421023,,,,
Bolivia (Plurinational State of),2023,Tin,18693,Tin,0,99.8,0,0,0,0,0.532051145,0,1.21E+11,45135398003,3.08196521,12244159,-0.7421023,,,,
Bolivia (Plurinational State of),2023,Tungsten (W),1505,Tungsten (W),0,99.8,0,0,0,0,0.532051145,0,1.21E+11,45135398003,3.08196521,12244159,-0.7421023,,,,
Botswana,2019,Copper,0,Copper,0,70.1,16.19390431,0,0,0.183787129,0.559653498,0,42224719387,16725908149,3.031773371,2332083,0.597608427,,,,
Botswana,2020,Copper,0,Copper,0,71.8,19.61613324,99.77074736,0,0.272352132,0.212513875,0,38538973283,14960251611,-8.728882411,2365894,0.531732462,,,,
Botswana,2021,Copper,11742,Copper,0,73.7,0,99.750934,0,0.254047323,-1.701614702,0,43131382325,18750182235,11.91627241,2401441,0.589918469,,,,
Botswana,2022,Copper,44269,Copper,0,75.9,0,99.76452119,0,0,3.492047052,0,45497577319,20321150598,5.486017064,2439892,0.617573569,,,,
Botswana,2023,Copper,72411,Copper,0,76,0,0,0,0,3.427996644,0,46957170594,19411266967,3.208068122,2480244,0.591164768,,,,
Brazil,2019,Beryllium (conc.),9,Beryllium (conc.),0,99.8,92.56525319,15.58925931,2.547738503,18.57764694,3.692673213,0,3.74E+12,1.87E+12,1.220777824,207455459,-0.233418517,,,,
Brazil,2019,Cadmium,450,Cadmium,0,99.8,92.56525319,15.58925931,2.547738503,18.57764694,3.692673213,0,3.74E+12,1.87E+12,1.220777824,207455459,-0.233418517,,,,
Brazil,2019,Cobalt,0,Cobalt,0,99.8,92.56525319,15.58925931,2.547738503,18.57764694,3.692673213,0,3.74E+12,1.87E+12,1.220777824,207455459,-0.233418517,,,,
Brazil,2019,Copper,363268,Copper,0,99.8,92.56525319,15.58925931,2.547738503,18.57764694,3.692673213,0,3.74E+12,1.87E+12,1.220777824,207455459,-0.233418517,,,,
Brazil,2019,Graphite,81770,Graphite,0,99.8,92.56525319,15.58925931,2.547738503,18.57764694,3.692673213,0,3.74E+12,1.87E+12,1.220777824,207455459,-0.233418517,,,,
Brazil,2019,Lithium (Li2O),2575,Lithium (Li2O),0,99.8,92.56525319,15.58925931,2.547738503,18.57764694,3.692673213,0,3.74E+12,1.87E+12,1.220777824,207455459,-0.233418517,,,,
Brazil,2019,Nickel,55761,Nickel,0,99.8,92.56525319,15.58925931,2.547738503,18.57764694,3.692673213,0,3.74E+12,1.87E+12,1.220777824,207455459,-0.233418517,,,,
Brazil,2019,Niobium (Nb2O5),126641,Niobium (Nb2O5),0,99.8,92.56525319,15.58925931,2.547738503,18.57764694,3.692673213,0,3.74E+12,1.87E+12,1.220777824,207455459,-0.233418517,,,,
Brazil,2019,Phosphate Rock (P2O5),1828500,Phosphate Rock (P2O5),0,99.8,92.56525319,15.58925931,2.547738503,18.57764694,3.692673213,0,3.74E+12,1.87E+12,1.220777824,207455459,-0.233418517,,,,
Brazil,2019,Potash (K2O),248911,Potash (K2O),0,99.8,92.56525319,15.58925931,2.547738503,18.57764694,3.692673213,0,3.74E+12,1.87E+12,1.220777824,207455459,-0.233418517,,,,
Brazil,2019,Rare Earths (REO),380,Rare Earths (REO),0,99.8,92.56525319,15.58925931,2.547738503,18.57764694,3.692673213,0,3.74E+12,1.87E+12,1.220777824,207455459,-0.233418517,,,,
Brazil,2019,Tantalum (Ta2O5),340,Tantalum (Ta2O5),0,99.8,92.56525319,15.58925931,2.547738503,18.57764694,3.692673213,0,3.74E+12,1.87E+12,1.220777824,207455459,-0.233418517,,,,
Brazil,2019,Tin,14867,Tin,0,99.8,92.56525319,15.58925931,2.547738503,18.57764694,3.692673213,0,3.74E+12,1.87E+12,1.220777824,207455459,-0.233418517,,,,
Brazil,2019,Titanium (TiO2),81650,Titanium (TiO2),0,99.8,92.56525319,15.58925931,2.547738503,18.57764694,3.692673213,0,3.74E+12,1.87E+12,1.220777824,207455459,-0.233418517,,,,
Brazil,2019,Tungsten (W),306,Tungsten (W),0,99.8,92.56525319,15.58925931,2.547738503,18.57764694,3.692673213,0,3.74E+12,1.87E+12,1.220777824,207455459,-0.233418517,,,,
Brazil,2019,Vanadium (V),7045,Vanadium (V),0,99.8,92.56525319,15.58925931,2.547738503,18.57764694,3.692673213,0,3.74E+12,1.87E+12,1.220777824,207455459,-0.233418517,,,,
Brazil,2019,Zircon,17136,Zircon,0,99.8,92.56525319,15.58925931,2.547738503,18.57764694,3.692673213,0,3.74E+12,1.87E+12,1.220777824,207455459,-0.233418517,,,,
Brazil,2020,Beryllium (conc.),10,Beryllium (conc.),0,99.7,98.70988195,14.194674,2.234860774,20.13484233,2.592637953,0,3.62E+12,1.48E+12,-3.276758796,208660842,-0.232869977,,,,
Brazil,2020,Cadmium,100,Cadmium,0,99.7,98.70988195,14.194674,2.234860774,20.13484233,2.592637953,0,3.62E+12,1.48E+12,-3.276758796,208660842,-0.232869977,,,,
Brazil,2020,Cobalt,27,Cobalt,0,99.7,98.70988195,14.194674,2.234860774,20.13484233,2.592637953,0,3.62E+12,1.48E+12,-3.276758796,208660842,-0.232869977,,,,
Brazil,2020,Copper,353258,Copper,0,99.7,98.70988195,14.194674,2.234860774,20.13484233,2.592637953,0,3.62E+12,1.48E+12,-3.276758796,208660842,-0.232869977,,,,
Brazil,2020,Graphite,67020,Graphite,0,99.7,98.70988195,14.194674,2.234860774,20.13484233,2.592637953,0,3.62E+12,1.48E+12,-3.276758796,208660842,-0.232869977,,,,
Brazil,2020,Lithium (Li2O),4065,Lithium (Li2O),0,99.7,98.70988195,14.194674,2.234860774,20.13484233,2.592637953,0,3.62E+12,1.48E+12,-3.276758796,208660842,-0.232869977,,,,
Brazil,2020,Nickel,68097,Nickel,0,99.7,98.70988195,14.194674,2.234860774,20.13484233,2.592637953,0,3.62E+12,1.48E+12,-3.276758796,208660842,-0.232869977,,,,
Brazil,2020,Niobium (Nb2O5),85572,Niobium (Nb2O5),0,99.7,98.70988195,14.194674,2.234860774,20.13484233,2.592637953,0,3.62E+12,1.48E+12,-3.276758796,208660842,-0.232869977,,,,
Brazil,2020,Phosphate Rock (P2O5),1827900,Phosphate Rock (P2O5),0,99.7,98.70988195,14.194674,2.234860774,20.13484233,2.592637953,0,3.62E+12,1.48E+12,-3.276758796,208660842,-0.232869977,,,,
Brazil,2020,Potash (K2O),254837,Potash (K2O),0,99.7,98.70988195,14.194674,2.234860774,20.13484233,2.592637953,0,3.62E+12,1.48E+12,-3.276758796,208660842,-0.232869977,,,,
Brazil,2020,Rare Earths (REO),450,Rare Earths (REO),0,99.7,98.70988195,14.194674,2.234860774,20.13484233,2.592637953,0,3.62E+12,1.48E+12,-3.276758796,208660842,-0.232869977,,,,
Brazil,2020,Tantalum (Ta2O5),300,Tantalum (Ta2O5),0,99.7,98.70988195,14.194674,2.234860774,20.13484233,2.592637953,0,3.62E+12,1.48E+12,-3.276758796,208660842,-0.232869977,,,,
Brazil,2020,Tin,16634,Tin,0,99.7,98.70988195,14.194674,2.234860774,20.13484233,2.592637953,0,3.62E+12,1.48E+12,-3.276758796,208660842,-0.232869977,,,,
Brazil,2020,Titanium (TiO2),61940,Titanium (TiO2),0,99.7,98.70988195,14.194674,2.234860774,20.13484233,2.592637953,0,3.62E+12,1.48E+12,-3.276758796,208660842,-0.232869977,,,,
Brazil,2020,Tungsten (W),262,Tungsten (W),0,99.7,98.70988195,14.194674,2.234860774,20.13484233,2.592637953,0,3.62E+12,1.48E+12,-3.276758796,208660842,-0.232869977,,,,
Brazil,2020,Vanadium (V),7582,Vanadium (V),0,99.7,98.70988195,14.194674,2.234860774,20.13484233,2.592637953,0,3.62E+12,1.48E+12,-3.276758796,208660842,-0.232869977,,,,
Brazil,2020,Zircon,10994,Zircon,0,99.7,98.70988195,14.194674,2.234860774,20.13484233,2.592637953,0,3.62E+12,1.48E+12,-3.276758796,208660842,-0.232869977,,,,
Brazil,2021,Beryllium (conc.),10,Beryllium (conc.),0,99.5,85.01150368,20.03158012,2.241091038,22.07691557,2.779790849,0,3.79E+12,1.67E+12,4.762604379,209550294,-0.263435108,,,,
Brazil,2021,Cadmium,50,Cadmium,0,99.5,85.01150368,20.03158012,2.241091038,22.07691557,2.779790849,0,3.79E+12,1.67E+12,4.762604379,209550294,-0.263435108,,,,
Brazil,2021,Cobalt,43,Cobalt,0,99.5,85.01150368,20.03158012,2.241091038,22.07691557,2.779790849,0,3.79E+12,1.67E+12,4.762604379,209550294,-0.263435108,,,,
Brazil,2021,Copper,335923,Copper,0,99.5,85.01150368,20.03158012,2.241091038,22.07691557,2.779790849,0,3.79E+12,1.67E+12,4.762604379,209550294,-0.263435108,,,,
Brazil,2021,Graphite,78555,Graphite,0,99.5,85.01150368,20.03158012,2.241091038,22.07691557,2.779790849,0,3.79E+12,1.67E+12,4.762604379,209550294,-0.263435108,,,,
Brazil,2021,Lithium (Li2O),5670,Lithium (Li2O),0,99.5,85.01150368,20.03158012,2.241091038,22.07691557,2.779790849,0,3.79E+12,1.67E+12,4.762604379,209550294,-0.263435108,,,,
Brazil,2021,Nickel,75988,Nickel,0,99.5,85.01150368,20.03158012,2.241091038,22.07691557,2.779790849,0,3.79E+12,1.67E+12,4.762604379,209550294,-0.263435108,,,,
Brazil,2021,Niobium (Nb2O5),112755,Niobium (Nb2O5),0,99.5,85.01150368,20.03158012,2.241091038,22.07691557,2.779790849,0,3.79E+12,1.67E+12,4.762604379,209550294,-0.263435108,,,,
Brazil,2021,Phosphate Rock (P2O5),1793000,Phosphate Rock (P2O5),0,99.5,85.01150368,20.03158012,2.241091038,22.07691557,2.779790849,0,3.79E+12,1.67E+12,4.762604379,209550294,-0.263435108,,,,
Brazil,2021,Potash (K2O),213028,Potash (K2O),0,99.5,85.01150368,20.03158012,2.241091038,22.07691557,2.779790849,0,3.79E+12,1.67E+12,4.762604379,209550294,-0.263435108,,,,
Brazil,2021,Rare Earths (REO),580,Rare Earths (REO),0,99.5,85.01150368,20.03158012,2.241091038,22.07691557,2.779790849,0,3.79E+12,1.67E+12,4.762604379,209550294,-0.263435108,,,,
Brazil,2021,Tantalum (Ta2O5),350,Tantalum (Ta2O5),0,99.5,85.01150368,20.03158012,2.241091038,22.07691557,2.779790849,0,3.79E+12,1.67E+12,4.762604379,209550294,-0.263435108,,,,
Brazil,2021,Tin,15410,Tin,0,99.5,85.01150368,20.03158012,2.241091038,22.07691557,2.779790849,0,3.79E+12,1.67E+12,4.762604379,209550294,-0.263435108,,,,
Brazil,2021,Titanium (TiO2),75100,Titanium (TiO2),0,99.5,85.01150368,20.03158012,2.241091038,22.07691557,2.779790849,0,3.79E+12,1.67E+12,4.762604379,209550294,-0.263435108,,,,
Brazil,2021,Tungsten (W),301,Tungsten (W),0,99.5,85.01150368,20.03158012,2.241091038,22.07691557,2.779790849,0,3.79E+12,1.67E+12,4.762604379,209550294,-0.263435108,,,,
Brazil,2021,Vanadium (V),7212,Vanadium (V),0,99.5,85.01150368,20.03158012,2.241091038,22.07691557,2.779790849,0,3.79E+12,1.67E+12,4.762604379,209550294,-0.263435108,,,,
Brazil,2021,Zircon,6482,Zircon,0,99.5,85.01150368,20.03158012,2.241091038,22.07691557,2.779790849,0,3.79E+12,1.67E+12,4.762604379,209550294,-0.263435108,,,,
